"id","current_mood","group","ON","SAC","TII","BD","selfesteem","exce_exercise","mother","vlogexperience","help_received","recent_help","aidetection","race_ethnicity","religion","language","marital_status","Income","Education","Age"
"63f78bb7206ef665475132f8",3.2,"Group3_I",3.53333333333333,4.66666666666667,4.5,3.875,1.8,3.875,3.62962962962963,0,0,NA,"correct","Black or African American","Atheist","English","Never married","$36,000 or more","Bachelor's degree",24
"673b6024b6d3a2e09728ccfc",2.95,"Group2_N",3.8,3.5,4.5,4.75,1.8,4.375,4.81481481481481,5,0,NA,"wrong","Caucasian or White,Hispanic or Latino","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",25
"663f6cfb25569c5027d4b65b",3.9,"Group1_C",2.66666666666667,2.5,3,1.4375,4.6,2.75,2.18518518518519,6,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","Spanish","Never married","Less than $12,000","Bachelor's degree",25
"6645a794be029b87060615aa",3.6,"Group2_N",3.53333333333333,4.66666666666667,2.5,3.9375,3.7,3.3125,4.03703703703704,7,0,NA,"correct","Caucasian or White,Hispanic or Latino","Agnostic","English","Never married","Less than $12,000","Bachelor's degree",25
"65cba621b39a09a9199202a5",2.9,"Group4_ID",3.33333333333333,5,5,4.3125,2.7,2.75,4.25925925925926,7,1,1,"correct","Asian","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Bachelor's degree",24
"6726e411b35afd65381ace5c",2.7,"Group3_I",3.4,3.83333333333333,3.75,3.5,2.1,4.0625,3.88888888888889,8,0,NA,"correct","Caucasian or White","Other","English","Never married","$12,000 - $23,999","Bachelor's degree",25
"6686f550cdeafb85b373ec3d",3.65,"Group4_ID",2.66666666666667,1,1,1.0625,4.4,1.5,4.18518518518519,6,0,NA,"correct","Black or African American","Other","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",20
"670dcb8b3facd8620159c899",3.1,"Group1_C",3.73333333333333,4,4.25,3.0625,3.6,4.6875,3.74074074074074,6,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",24
"604b852fec0f0907cdd2a22b",3.8,"Group2_N",3.53333333333333,4.83333333333333,4.75,3.6875,3.8,4,1,4,1,1,"correct","Caucasian or White","Other","English","Married","$24,000 - $35,999","Some college, no degree",25
"65ce9d23de56068f9f92317e",4.3,"Group1_C",3.2,3.66666666666667,2.75,1.875,4.8,3.1875,1.7037037037037,10,0,NA,"correct","Asian","Other","English","Never married","$36,000 or more","Bachelor's degree",25
"610473d84ffab11fa884831e",3.3,"Group3_I",3,4.16666666666667,4.5,4.125,2.4,2.375,3.11111111111111,7,0,NA,"correct","Asian","Agnostic","English","Never married","$36,000 or more","Bachelor's degree",25
"60fd040f27bc565dd01eba28",3.05,"Group4_ID",3.8,4.83333333333333,5,4.25,3.8,3.9375,2.88888888888889,9,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$24,000 - $35,999","Bachelor's degree",24
"68c998ed80930187c69e4256",3.35,"Group1_C",3.13333333333333,3.66666666666667,4,2.3125,4.2,3.625,2.44444444444444,3,0,NA,"correct","Asian","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",23
"67274f98842dc20b8ffa5425",4.25,"Group2_N",3.33333333333333,2.5,2.25,1.3125,4.7,3,2.40740740740741,10,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Some college, no degree",24
"62fb84322433c8d7e890a145",2.8,"Group3_I",3.06666666666667,2.66666666666667,1.25,2.4375,2.2,1.875,2.85185185185185,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",24
"668c140361675408e9b25302",4.3,"Group4_ID",3.71428571428571,3.83333333333333,2.25,3.375,2.9,3.125,3.03846153846154,9,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Associate degree",23
"66cd521c51d994c446abe4df",4.7,"Group1_C",4.26666666666667,4.33333333333333,4.5,4.25,3.2,3.125,3.14814814814815,9,0,NA,"wrong","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",24
"65d53cf473e1b96ac92b5f33",3.75,"Group3_I",2.2,1,1,1,4.6,2.5,1.92592592592593,3,0,NA,"correct","Asian","Atheist","Chinese","Never married","$36,000 or more","Bachelor's degree",24
"60fdf49a431c326bc0dc78d2",4.9,"Group4_ID",3.8,5,5,4.5625,3.9,4.5,2.07407407407407,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Master's degree",22
"5efd580f4946481a427257d2",3.3,"Group3_I",2.53333333333333,2.33333333333333,3,2.3125,4.1,2.3125,2.85185185185185,4,0,NA,"correct","Caucasian or White","Atheist","English","Never married","Less than $12,000","Some college, no degree",25
"60fee48ed856348cd4742c76",3.15,"Group2_N",4,4.83333333333333,4.25,2.8125,2.1,3.4375,3.81481481481481,7,0,NA,"correct","Caucasian or White","Agnostic","Chinese","Never married","$12,000 - $23,999","High school degree or equivalent (e.g., GED)",22
"66a2fd3ddb8757da1068e932",3.4,"Group1_C",2.53333333333333,2,3,1.625,2.4,2.3125,2.48148148148148,4,0,NA,"correct","Caucasian or White","Atheist","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",23
"6741015f44dae37fe51c248c",4.35,"Group4_ID",4.26666666666667,5,5,5,3.5,4.5,4.11111111111111,10,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",24
"67296c945c2b23b3b4f9d079",4.25,"Group2_N",2.93333333333333,3.5,1.5,1.0625,4.9,3.25,1.85185185185185,9,NA,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",25
"5e460227ac32e30e541f9789",4.2,"Group1_C",2.93333333333333,4,3,1.125,4.8,3.0625,1.92592592592593,8,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Master's degree",25
"636166ea0cf87f7a07f95810",3.4,"Group4_ID",2.2,1.16666666666667,1.75,1,4,2.75,1.22222222222222,3,1,1,"correct","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Bachelor's degree",25
"65f5a84b838dcc1ac14602f2",3.95,"Group3_I",3,2.66666666666667,5,3.8125,3.5,3.9375,2.22222222222222,6,0,NA,"correct","Caucasian or White,Hispanic or Latino","Other","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",21
"65b13028836f84c02458e9c5",3.4,"Group2_N",3.8,5,3.25,4.875,2.7,3.0625,3.92592592592593,7,0,NA,"correct","Hispanic or Latino","Agnostic","Spanish","Never married","Less than $12,000","Associate degree",20
"6563f5ceed7a09c1aec5d379",4.85,"Group1_C",2.4,1.5,1,2.25,2.7,2.5625,2.40740740740741,3,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$24,000 - $35,999","Bachelor's degree",22
"60ff6b0720fb724536710e7a",4.35,"Group4_ID",3.46666666666667,3.5,3.75,3.0625,3.3,3.4375,3.18518518518519,4,1,1,"correct","Asian","Agnostic","English","Never married","$24,000 - $35,999","Bachelor's degree",24
"67e5969d6dc49d614db50593",4.95,"Group3_I",3.46666666666667,1.83333333333333,3,1.4375,5,2.875,3.44444444444444,8,0,NA,"wrong","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Master's degree",20
"6779f9e5ba9a9ab258410801",3.55,"Group2_N",3.46666666666667,4.33333333333333,3,2.3125,4.8,2.5,1.96296296296296,4,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","Less than $12,000","Some college, no degree",21
"663a5d8d5c3c125137915d4d",3.5,"Group1_C",3.2,4,4,3.3125,3,2.75,3.22222222222222,7,1,3,"wrong","Caucasian or White","Judaism","English","Never married","$36,000 or more","Bachelor's degree",23
"5cb50cffce95710018cc9c9e",3,"Group4_ID",4.13333333333333,4,3.25,3.8125,2.7,3.5625,4.18518518518519,9,0,NA,"correct","Black or African American,Caucasian or White","Agnostic","English","Never married","$36,000 or more","Bachelor's degree",25
"67ad34c069a74903aa1df2b4",3.5,"Group3_I",3.93333333333333,5,4.75,3.5,3.6,3.9375,4.11111111111111,12,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Bachelor's degree",23
"67f2b914d702155cbc0a3a2c",3.9,"Group4_ID",3.26666666666667,2,2,2.125,3.8,2.875,1.88888888888889,9,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",22
"6019ef82db64741e01adb686",3,"Group2_N",2.73333333333333,3.16666666666667,3,2.9375,3.6,3.1875,3.14814814814815,4,0,NA,"correct","Black or African American","Islam","English","Never married","Less than $12,000","Bachelor's degree",23
"663b74cefa40b7186a20102f",3.5,"Group3_I",3.33333333333333,3.66666666666667,1.25,1.625,3.7,2.4375,4.18518518518519,6,0,NA,"correct","Hispanic or Latino","Agnostic","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",23
"6715b0cc1fca13ce9bee61cd",3.9,"Group2_N",3.73333333333333,3.33333333333333,4.5,4.3125,3.2,3.75,3.66666666666667,9,NA,NA,"correct","Asian,Caucasian or White","Agnostic","Other","Never married","Less than $12,000","Some college, no degree",22
"667e502727e4f68835af6973",4.15,"Group1_C",2.66666666666667,3.66666666666667,2.5,3.625,3.8,3.375,2.51851851851852,3,0,NA,"correct","Black or African American","Other","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",24
"6101bb2d3d9c4836fc6d8d8b",3.1,"Group1_C",3.26666666666667,1.83333333333333,4,3.4375,3.1,2.3125,1.59259259259259,3,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","Some college, no degree",24
"669fc3edb6ff148ed4a6b769",3.85,"Group4_ID",3.78571428571429,4.83333333333333,5,5,4.4,4.33333333333333,1.92592592592593,3,0,NA,"correct","Caucasian or White","Agnostic","English","Divorced","$36,000 or more","High school degree or equivalent (e.g., GED)",25
"6643be6757cf69dfa1c0e5fd",3.5,"Group2_N",2.66666666666667,2.83333333333333,1.5,1.3125,3.5,2.375,3.55555555555556,2,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","Less than $12,000","Associate degree",20
"65cb9e95bef5cb1d18b8517a",3.55,"Group3_I",3.13333333333333,4,4,3.9375,3.5,3,3.2962962962963,10,0,NA,"correct","Asian","Catholicism/Christianity","English","Married","$36,000 or more","Associate degree",21
"66e9f4f876ee6145aa2aebf6",4.65,"Group1_C",2.73333333333333,1,1.75,1,4.5,2.75,3.07407407407407,5,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",19
"675700e246a0396c508ade61",3.9,"Group3_I",3.26666666666667,4,3,4.1875,3.4,3.5,3.14814814814815,9,0,NA,"correct","Caucasian or White","Atheist","English","Never married","$36,000 or more","Some college, no degree",22
"678db4102df866d78dc4814f",3.05,"Group4_ID",3.6,4.5,3.5,4.375,3.7,2.4375,2.48148148148148,9,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",25
"660d91cc3da7a9a55efdcb7f",3.7,"Group3_I",2.46666666666667,2,3.5,2.6875,2,2.375,2.37037037037037,13,0,NA,"correct","Black or African American","Agnostic","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",21
"5bcdd6e1208b070001bd72c6",3.25,"Group2_N",3.2,4.83333333333333,4,4.625,2.1,2.125,1.2962962962963,5,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",25
"60ff3e2c4bfce687de93f201",3.5,"Group1_C",3.33333333333333,3,2.5,2.75,3.5,3.9375,2.25925925925926,7,1,1,"correct","Black or African American","Other","English","Never married","Less than $12,000","Some college, no degree",24
"6888fd245b9b214280222aac",3.9,"Group4_ID",3.73333333333333,2,4.25,3.625,3.9,3.9375,3.92592592592593,3,0,NA,"correct","Black or African American,Caucasian or White","Atheist","English","Married","$36,000 or more","Master's degree",22
"65e100c19a1dda32852ef2ce",3.75,"Group2_N",3.8,5,3.75,3.5,3.8,1.25,4.44444444444444,6,0,NA,"correct","Caucasian or White","Agnostic","English","Married","$36,000 or more","Master's degree",25
"610a19dfddd41509dd4d8872",3.25,"Group3_I",3.13333333333333,4,3.5,4,3.1,2.25,3.74074074074074,8,1,2,"correct","Hispanic or Latino","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Some college, no degree",24
"6296f6b50fbeeb28c63800df",3.5,"Group1_C",3.86666666666667,4.33333333333333,5,4,3.8,4.5,2.85185185185185,8,0,NA,"correct","Caucasian or White","Agnostic","English","Married","$36,000 or more","Some college, no degree",24
"671812c6b1a53b1a378ffd13",3.1,"Group4_ID",1.93333333333333,1.83333333333333,2.5,1.5625,4,2.75,1.74074074074074,8,1,1,"correct","Asian","Atheist","English","Never married","$24,000 - $35,999","Bachelor's degree",23
"66332170efa22a35db5136d8",3.05,"Group3_I",3.53333333333333,4,5,3.875,2.5,3.5625,3.33333333333333,0,1,6,"correct","Caucasian or White","Agnostic","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",21
"60fde52e853b925762d84607",4.15,"Group4_ID",3.4,3.83333333333333,4,3.625,3.1,4.125,3.48148148148148,7,0,NA,"correct","Hispanic or Latino","Atheist","English","Never married","$36,000 or more","Master's degree",25
"65cbfc750044ce0af0d4b468",3.2,"Group2_N",3.06666666666667,3.83333333333333,2.25,2.5625,2.5,2,3.48148148148148,8,0,NA,"correct","Asian","Agnostic","English","Never married","$12,000 - $23,999","Some college, no degree",21
"65aebb6bb616bed9700e4ba0",4.15,"Group4_ID",3,2.16666666666667,2.75,2.5,4.2,2.3125,1.77777777777778,3,0,NA,"correct","Black or African American","Agnostic","English","Never married","Less than $12,000","Less than high school",25
"668de824e6fc913341bedfef",3.2,"Group2_N",4.13333333333333,4.16666666666667,4,3.875,3.2,3.4375,3.03703703703704,9,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","Bachelor's degree",25
"6786d9ba6d0041c89532884d",3.6,"Group1_C",3.33333333333333,3,4,3.1875,4.3,3.8125,3.77777777777778,9,1,1,"correct","Hispanic or Latino","Catholicism/Christianity","English","Never married","Less than $12,000","Some college, no degree",21
"675bd9d51b89e0df38e114b5",3.5,"Group3_I",2.73333333333333,4.33333333333333,2.5,2.625,2,2.75,2.2962962962963,10,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",22
"6695822bd62534ce26326796",3.05,"Group3_I",2.73333333333333,2.66666666666667,1.25,1.1875,3.4,2.6875,1.15384615384615,9,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","High school degree or equivalent (e.g., GED)",21
"60897a1d66afbbe1bb33a8e2",3.55,"Group2_N",2.6,2.83333333333333,1,1.0625,3.3,1.5,3.88888888888889,5,0,NA,"correct","Caucasian or White","Atheist","English","Never married","$12,000 - $23,999","Bachelor's degree",25
"64ac5b7388a06e547b0112d9",3.15,"Group4_ID",3.4,4,4,3.8125,2.7,2.375,3.55555555555556,5,0,NA,"correct","Asian","Agnostic","English","Never married","Less than $12,000","Master's degree",24
"6644e0f6d0b90bcb9335be8f",4.1,"Group1_C",2.93333333333333,3,3.25,3.3125,2.5,3.4375,3.2962962962963,6,0,NA,"wrong","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Master's degree",25
"67ddcb3dcbef21677c5cd3c3",4.3,"Group4_ID",3.06666666666667,4.16666666666667,2.5,1,5,3.6875,2.14814814814815,0,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Bachelor's degree",23
"663a5cdd76f1e89b222a315c",3.2,"Group1_C",3.13333333333333,3.83333333333333,2,2.3125,3.6,3.625,3.11111111111111,9,0,NA,"correct","Caucasian or White","Atheist","English","Never married","$36,000 or more","Bachelor's degree",24
"5fd955152dc9172302e1d605",3.3,"Group2_N",3,3.66666666666667,3.75,2.75,4.1,2.6875,2.66666666666667,5,0,NA,"correct","Asian","Buddhism","English","Never married","Less than $12,000","Bachelor's degree",23
"665646f8255ae91eecc6d08c",3.1,"Group3_I",3.53333333333333,3.5,3.75,2.625,2.8,2.5,3.85185185185185,0,0,NA,"correct","Black or African American","Agnostic","English","Never married","$12,000 - $23,999","High school degree or equivalent (e.g., GED)",21
"64ebc24a8921061fcf72748d",3.2,"Group3_I",3.6,4,4,3.375,1.1,3.9375,3.92592592592593,3,NA,NA,"correct","Asian","Agnostic","Chinese","Never married","$36,000 or more","Bachelor's degree",22
"610835949b556d70924fd817",2.65,"Group1_C",3.6,4,4,3.625,2.6,3.75,3.14814814814815,3,1,3,"wrong","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",22
"65957404911a7a9d07de1628",3.65,"Group2_N",3.13333333333333,3,3.5,2.6875,4.4,2.5,3.37037037037037,4,0,NA,"correct","Asian","Other","English","Never married","Less than $12,000","Bachelor's degree",22
"65f54bfd77f3db0d47887b37",3.6,"Group4_ID",3.86666666666667,4.16666666666667,3.25,3.5625,4.5,2.1875,4,8,1,1,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",24
"654cf30cfa2949d560bb0b06",2.9,"Group4_ID",3.13333333333333,4,3.75,4.1875,2.1,2.875,2.81481481481481,3,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","Some college, no degree",20
"658af6571af5827033c858e2",3.1,"Group3_I",3.26666666666667,2.16666666666667,3,2.75,3.9,2.5625,3.2962962962963,4,0,NA,"correct","Asian","Atheist","English","Never married","Less than $12,000","Bachelor's degree",25
"66b18aae36d64ec484a9f780",3.85,"Group2_N",2.66666666666667,1.16666666666667,2.25,1.5625,4.1,2.1875,1.7037037037037,5,0,NA,"correct","Caucasian or White","Other","English","Never married","$36,000 or more","Associate degree",20
"6595f3373adc1905f775babb",3.8,"Group1_C",3,3.83333333333333,3.75,4.1875,2.88888888888889,3.25,2.07407407407407,5,0,NA,"correct","Black or African American","Atheist","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",22
"67452be8638dfdb6708ae225",3.55,"Group3_I",3.2,5,5,4.6875,1,4,3.59259259259259,3,0,NA,"correct","Caucasian or White","Judaism","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",24
"66598b1f68569a647005f5b2",4,"Group2_N",3.86666666666667,5,5,4.75,2,3.625,4.25925925925926,10,0,NA,"wrong","Asian,Caucasian or White","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Associate degree",25
"6102b3361f1a020511b80f5d",3.1,"Group1_C",3.53333333333333,3.83333333333333,4,3.8125,2,3.875,4.03703703703704,9,1,1,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",24
"663ea705b761e95caebf67eb",3.95,"Group4_ID",2.86666666666667,3.66666666666667,3,2.5,3.8,2.625,4.03703703703704,3,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","Spanish","Never married","Less than $12,000","Bachelor's degree",23
"674f4f07fed5b01b07c92929",3.9,"Group3_I",3.4,1.66666666666667,1.25,1.25,4.8,3.25,1.77777777777778,9,0,NA,"correct","Black or African American,Hispanic or Latino","Catholicism/Christianity","English","Never married","$36,000 or more","Associate degree",22
"610093fb67a014f2230f77bb",3.7,"Group2_N",3.53333333333333,5,3.25,3.75,3.6,3,1.77777777777778,7,1,1,"correct","Black or African American","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Some college, no degree",23
"5e7908b92d882b4b6d8fa8e1",3.2,"Group4_ID",2.53333333333333,4.16666666666667,3,2.75,3.1,1.6875,3.37037037037037,8,1,1,"correct","Black or African American,Caucasian or White","Catholicism/Christianity","English","Married","$36,000 or more","Bachelor's degree",24
"66185be56c0e6b66315f81df",4.2,"Group1_C",2.93333333333333,1,2.25,1.25,4.7,3.1875,1.14814814814815,5,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",20
"65ce22d6bf3cf27376a9babd",4.1,"Group1_C",3.2,4.16666666666667,2.25,4.0625,3.3,3.5,1.96296296296296,5,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Some college, no degree",22
"6742740113c1c5f37958b0dc",3.25,"Group2_N",3,1,3.5,1.1875,5,2.9375,1.25925925925926,3,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",22
"6112b593ca1b683da02678d3",2.7,"Group4_ID",3.86666666666667,5,4,4,1.5,3.3125,2.88888888888889,3,0,NA,"correct","Caucasian or White","Other","English","Never married","Less than $12,000","Some college, no degree",23
"60fdccdbb63680c35c2dc61d",3.3,"Group3_I",3.4,4,3,3.3125,3.6,3.25,3.25925925925926,7,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","$12,000 - $23,999","Bachelor's degree",24
"67a51d05514dc89e90c1f8b8",3.3,"Group2_N",3.93333333333333,4.83333333333333,4.25,4.375,3.4,3.1875,3.55555555555556,7,1,1,"correct","Caucasian or White","Judaism","English","Never married","$24,000 - $35,999","Some college, no degree",20
"66639c6e0338018d61a0f486",3.45,"Group3_I",4,5,4.25,3.5,3.6,2.1875,3.40740740740741,8,0,NA,"correct","Asian,Caucasian or White","Judaism","English","Never married","$36,000 or more","Bachelor's degree",24
"6786c374d88502ad438503dc",2.7,"Group1_C",3,3,3.75,3,2.8,3.625,2.7037037037037,0,0,NA,"correct","Hispanic or Latino","Catholicism/Christianity","English","Never married","$36,000 or more","Some college, no degree",19
"67a70cc6d537c72bc20ddfaf",3.4,"Group4_ID",2.66666666666667,2.83333333333333,2.25,1.5625,1.5,2.3125,2.44444444444444,4,0,NA,"correct","Caucasian or White","Atheist","English","Never married","Less than $12,000","Some college, no degree",24
"6785e7bdfc01fc034c5b8661",4.2,"Group2_N",4.06666666666667,5,4.75,4.5625,3.1,4.375,2.88888888888889,6,0,NA,"correct","Caucasian or White","Judaism","Other","Never married","$36,000 or more","Bachelor's degree",19
"669dc0a58f347e772c21aea1",4.05,"Group1_C",3.13333333333333,2.66666666666667,4.75,3.25,4.5,2.6875,1.88888888888889,6,0,NA,"correct","Black or African American","Other","English","Never married","$36,000 or more","High school degree or equivalent (e.g., GED)",23
"663a5c8482ac1733f55f2ae1",4.95,"Group3_I",2.73333333333333,1,3,1.5,5,3.875,1.96296296296296,4,0,NA,"correct","Asian","Hinduism","English","Never married","$12,000 - $23,999","Some college, no degree",23
"5f2dc4be9719bd0f8a6ce15c",2.75,"Group2_N",2.66666666666667,2.83333333333333,2.25,1.75,2.7,2.25,1.92592592592593,2,0,NA,"correct","Caucasian or White","Islam","Arabic","Married","$24,000 - $35,999","Bachelor's degree",25
"6675d8be57dcb7f1e395c6e3",3.7,"Group1_C",3.13333333333333,4,4,3.0625,4.6,2.8125,4,5,0,NA,"correct","Other","Atheist","English","Never married","Less than $12,000","Bachelor's degree",25
"6661bcc158fd04df24b4983c",3.5,"Group3_I",3.4,4.83333333333333,5,4.9375,2.7,3.5,1.14814814814815,0,0,NA,"correct","Hispanic or Latino","Atheist","English","Married","$36,000 or more","Bachelor's degree",24
"663a5e687d4a75d780d74240",3,"Group3_I",3.06666666666667,3.83333333333333,3.75,4.125,2.1,2.125,3.33333333333333,5,0,NA,"correct","Asian,Caucasian or White","Agnostic","English","Never married","$36,000 or more","Master's degree",25
"6679b8cacc8387d07dfde504",3.25,"Group1_C",3.26666666666667,4,3.5,3.4375,3.2,2.4375,4.11111111111111,4,0,NA,"correct","Caucasian or White","Atheist","English","Never married","Less than $12,000","Some college, no degree",24
"67910a1a27ee4af16a9d1f8b",2.65,"Group2_N",3.13333333333333,3.16666666666667,3.5,4.5,3,3.125,3.03703703703704,8,NA,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Married","Less than $12,000","Some college, no degree",23
"64135f3a5f83c8b43e569213",3.3,"Group4_ID",2.33333333333333,1,1,1,4.2,1.5,1.96296296296296,9,0,NA,"correct","Black or African American","Agnostic","English","Never married","$24,000 - $35,999","High school degree or equivalent (e.g., GED)",20
"63bccf97570dbab7870d78c7",3.4,"Group2_N",3.46666666666667,4.5,4.75,4.25,3.2,2.6875,4.55555555555556,9,0,NA,"wrong","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",23
"65282578835559f0ebab8cf7",3,"Group4_ID",3.13333333333333,2.5,3,2.6875,3,3.3125,2.66666666666667,0,0,NA,"wrong","Asian","Islam","Hindi","Never married","Less than $12,000","Bachelor's degree",25
"60fca6fcaae0897c708e0390",3.7,"Group3_I",3.93333333333333,5,4,3.6875,2.8,2.9375,4.2962962962963,0,0,NA,"correct","Black or African American,Caucasian or White","Atheist","English","Never married","$24,000 - $35,999","Bachelor's degree",25
"6111b1a383b6f07fe6b85175",3.5,"Group1_C",3.53333333333333,5,4,3.9375,3.1,2.125,3.62962962962963,2,1,1,"correct","Caucasian or White","Catholicism/Christianity","English","Married","Less than $12,000","Bachelor's degree",24
"65956a01497458176eec78a6",3.6,"Group4_ID",1.33333333333333,2.5,2.75,1.25,5,1.25,4.11111111111111,7,1,1,"correct","Hispanic or Latino","Buddhism","English","Never married","$36,000 or more","Associate degree",25
"61001d72c347afe965d2b848",4.3,"Group2_N",3,4,2.75,3.125,4.3,3.5,3.55555555555556,6,0,NA,"correct","Black or African American","Agnostic","English","Never married","$24,000 - $35,999","Bachelor's degree",22
"65cb5e5ada0320fa4478a9f6",3.4,"Group1_C",1.46666666666667,1,1,1.1875,3.5,1.5,2.37037037037037,0,0,NA,"correct","Asian","Atheist","English","Never married","Less than $12,000","Bachelor's degree",22
"615d0be013a41d01a6cace87",3.2,"Group3_I",2.4,1.83333333333333,3,2.3125,4,2.8125,2.40740740740741,3,0,NA,"correct","Caucasian or White","Other","English","Never married","$36,000 or more","Bachelor's degree",22
"6112e922bc691be5b832927d",2.8,"Group1_C",3.33333333333333,4.83333333333333,4.5,4.375,3.3,1.4375,4.55555555555556,7,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$12,000 - $23,999","Bachelor's degree",25
"611178113c2efecb1c14a276",3.6,"Group2_N",3.2,1.66666666666667,2.75,2.6875,3.6,2.5625,2.51851851851852,5,0,NA,"correct","Caucasian or White","Agnostic","English","Never married","Less than $12,000","Bachelor's degree",24
"655f9f56990f2a2d957b1cad",4,"Group3_I",2.66666666666667,3,4,2.86666666666667,3.2,3.5625,4.07407407407407,3,0,NA,"correct","Black or African American","","English","Never married","$12,000 - $23,999","Associate degree",22
"6745109c444973d1fa9f17d4",4.4,"Group4_ID",3.26666666666667,3.66666666666667,2,2.0625,4.1,3.125,3.62962962962963,9,0,NA,"correct","Caucasian or White","Catholicism/Christianity","English","Never married","$36,000 or more","Bachelor's degree",24
"66a717081891e4c9d9f34926",3.15,"Group2_N",3.26666666666667,2.16666666666667,3,3.5,2.7,3.5,4.7037037037037,4,0,NA,"correct","American Indian or Alaska Native,Caucasian or White","Agnostic","English","Never married","Less than $12,000","High school degree or equivalent (e.g., GED)",23
"66ea65a934571ff4a00f2089",3.2,"Group4_ID",2,2.83333333333333,2.5,1.75,3.5,1.6875,2.96296296296296,2,0,NA,"correct","Caucasian or White","Islam","Arabic","Never married","$24,000 - $35,999","Associate degree",22
"66b5246367e6c8daaf52d001",4.2,"Group4_ID",2.66666666666667,2.2,2.5,1.5625,3.8,2.4375,2.74074074074074,0,0,NA,"correct","Black or African American","Catholicism/Christianity","English","Never married","$36,000 or more","Some college, no degree",25
